Time,Current,State,Species
78.33200000000001,0.0,0,0
78.333,0.0,0,0
78.334,0.0,0,0
78.33500000000001,0.0,0,0
78.336,0.0,0,0
78.337,0.0,0,0
78.33800000000001,0.0,0,0
78.339,0.0,0,0
78.34,0.0,0,0
78.34100000000001,0.0,0,0
78.342,0.0,0,0
78.343,0.0,0,0
78.34400000000001,0.0,0,0
78.345,0.0,0,0
78.346,0.0,0,0
78.34700000000001,0.0,0,0
78.348,0.0,0,0
78.349,0.0,0,0
78.35000000000001,0.0,0,0
78.351,0.0,0,0
78.352,0.0,0,0
78.35300000000001,0.0,0,0
78.354,0.0,0,0
78.355,0.0,0,0
78.356,0.0,0,0
78.357,0.0,0,0
78.358,0.0,0,0
78.359,0.0,0,0
78.36,0.0,0,0
78.361,0.0,0,0
78.362,0.0,0,0
78.363,0.0,0,0
78.364,0.0,0,0
78.365,0.0,0,0
78.366,0.0,0,0
78.367,0.0,0,0
78.368,0.0,0,0
78.369,0.0,0,0
78.37,0.0,0,0
78.371,0.0,0,0
78.372,0.0,0,0
78.373,0.0,0,0
78.374,0.0,0,0
78.375,0.0,0,0
78.376,0.0,0,0
78.377,0.0,0,0
78.378,0.0,0,0
78.379,0.0,0,0
78.38,0.0,0,0
78.381,0.0,0,0
78.382,0.0,0,0
78.383,0.0,0,0
78.384,0.0,0,0
78.385,0.0,0,0
78.386,0.0,0,0
78.387,0.0,0,0
78.388,0.0,0,0
78.389,0.0,0,0
78.39,0.0,0,0
78.391,0.0,0,0
78.392,0.0,0,0
78.393,0.0,0,0
78.394,0.0,0,0
78.395,0.0,0,0
78.396,0.0,1,2
78.397,1.0,1,2
78.398,1.0,1,2
78.399,1.0,1,2
78.4,1.0,1,2
78.401,1.0,0,1
78.402,0.0,0,1
78.403,0.0,0,1
78.404,0.0,1,2
78.405,1.0,1,2
78.406,1.0,0,1
78.407,0.0,0,1
78.408,0.0,2,3
78.409,2.0,2,3
78.41,2.0,2,3
78.411,2.0,2,3
78.412,2.0,2,3
78.413,2.0,2,3
78.414,2.0,2,3
78.415,2.0,2,3
78.416,2.0,2,3
78.417,2.0,2,3
78.418,2.0,2,3
78.419,2.0,2,3
78.42,2.0,2,3
78.421,2.0,2,3
78.422,2.0,2,3
78.423,2.0,2,3
78.424,2.0,2,3
78.425,2.0,2,3
78.426,2.0,2,3
78.427,2.0,2,3
78.428,2.0,2,3
78.429,2.0,0,0
78.43,0.0,0,0
78.431,0.0,0,0
78.432,0.0,0,0
78.433,0.0,0,0
78.434,0.0,0,0
78.435,0.0,0,0
78.436,0.0,0,0
78.437,0.0,0,0
78.438,0.0,0,0
78.43900000000001,0.0,0,0
78.44,0.0,0,0
78.441,0.0,0,0
78.44200000000001,0.0,0,0
78.443,0.0,0,0
78.444,0.0,0,0
78.44500000000001,0.0,0,0
78.446,0.0,0,0
78.447,0.0,0,0
78.44800000000001,0.0,0,0
78.449,0.0,0,0
78.45,0.0,0,0
78.45100000000001,0.0,0,0
78.452,0.0,1,2
78.453,1.0,0,1
78.45400000000001,0.0,0,0
78.455,0.0,0,0
78.456,0.0,0,0
78.45700000000001,0.0,0,0
78.458,0.0,0,0
78.459,0.0,0,0
78.46000000000001,0.0,0,0
78.461,0.0,0,0
78.462,0.0,0,0
78.46300000000001,0.0,0,0
78.464,0.0,0,0
78.465,0.0,0,0
78.46600000000001,0.0,0,0
78.467,0.0,0,0
78.468,0.0,0,0
78.46900000000001,0.0,0,0
78.47,0.0,0,0
78.471,0.0,0,0
78.47200000000001,0.0,0,0
78.473,0.0,0,0
78.474,0.0,0,0
78.47500000000001,0.0,0,0
78.476,0.0,0,0
78.477,0.0,0,0
78.47800000000001,0.0,0,0
78.479,0.0,0,0
78.48,0.0,0,0
78.481,0.0,0,0
78.482,0.0,0,0
78.483,0.0,0,0
78.484,0.0,0,0
78.485,0.0,0,0
78.486,0.0,0,0
78.487,0.0,0,0
78.488,0.0,0,0
78.489,0.0,0,0
78.49,0.0,0,0
78.491,0.0,0,0
78.492,0.0,0,0
78.493,0.0,0,0
78.494,0.0,0,0
78.495,0.0,0,0
78.496,0.0,0,0
78.497,0.0,0,0
78.498,0.0,0,0
78.499,0.0,0,0
78.5,0.0,0,0
78.501,0.0,0,0
78.502,0.0,0,0
78.503,0.0,0,0
78.504,0.0,0,0
78.505,0.0,0,0
78.506,0.0,0,0
78.507,0.0,0,0
78.508,0.0,0,0
78.509,0.0,0,0
78.51,0.0,0,0
78.511,0.0,0,0
78.512,0.0,0,0
78.513,0.0,0,0
78.514,0.0,0,0
78.515,0.0,0,0
78.516,0.0,0,0
78.517,0.0,0,0
78.518,0.0,0,0
78.519,0.0,0,0
78.52,0.0,0,0
78.521,0.0,1,2
78.522,1.0,0,1
78.523,0.0,0,1
78.524,0.0,0,1
78.525,0.0,0,1
78.526,0.0,0,1
78.527,0.0,1,2
78.528,1.0,1,2
78.529,1.0,1,2
78.53,1.0,0,1
78.531,0.0,0,1
78.532,0.0,0,1
78.533,0.0,0,1
78.534,0.0,0,1
78.535,0.0,1,2
78.536,1.0,1,2
78.537,1.0,1,2
78.538,1.0,1,2
78.539,1.0,0,1
78.54,0.0,2,3
78.541,2.0,2,3
78.542,2.0,2,3
78.543,2.0,2,3
78.544,2.0,2,3
78.545,2.0,2,3
78.546,2.0,2,3
78.547,2.0,2,3
78.548,2.0,2,3
78.549,2.0,2,3
78.55,2.0,2,3
78.551,2.0,2,3
78.552,2.0,2,3
78.553,2.0,2,3
78.554,2.0,2,3
78.555,2.0,2,3
78.556,2.0,2,3
78.557,2.0,2,3
78.558,2.0,2,3
78.559,2.0,2,3
78.56,2.0,2,3
78.561,2.0,2,3
78.562,2.0,2,3
78.563,2.0,2,3
78.56400000000001,2.0,2,3
78.565,2.0,2,3
78.566,2.0,2,3
78.56700000000001,2.0,2,3
78.568,2.0,2,3
78.569,2.0,2,3
78.57000000000001,2.0,2,3
78.571,2.0,2,3
78.572,2.0,2,3
78.57300000000001,2.0,2,3
78.574,2.0,2,3
78.575,2.0,2,3
78.57600000000001,2.0,2,3
78.577,2.0,2,3
78.578,2.0,2,3
78.57900000000001,2.0,2,3
78.58,2.0,2,3
78.581,2.0,2,3
78.58200000000001,2.0,2,3
78.583,2.0,2,3
78.584,2.0,2,3
78.58500000000001,2.0,2,3
78.586,2.0,2,3
78.587,2.0,0,0
78.58800000000001,0.0,0,0
78.589,0.0,0,0
78.59,0.0,0,0
78.59100000000001,0.0,0,0
78.592,0.0,0,0
78.593,0.0,0,0
78.59400000000001,0.0,0,0
78.595,0.0,0,0
78.596,0.0,0,0
78.59700000000001,0.0,0,0
78.598,0.0,0,0
78.599,0.0,0,0
78.60000000000001,0.0,0,0
78.601,0.0,0,0
78.602,0.0,1,2
78.60300000000001,1.0,1,2
78.604,1.0,0,1
78.605,0.0,1,2
78.606,1.0,0,1
78.607,0.0,1,2
78.608,1.0,0,1
78.609,0.0,0,0
78.61,0.0,0,0
78.611,0.0,0,0
78.612,0.0,0,0
78.613,0.0,0,0
78.614,0.0,0,0
78.615,0.0,0,0
78.616,0.0,0,0
78.617,0.0,0,0
78.618,0.0,0,0
78.619,0.0,0,0
78.62,0.0,0,0
78.621,0.0,0,0
78.622,0.0,0,0
78.623,0.0,0,0
78.624,0.0,0,0
78.625,0.0,0,0
78.626,0.0,0,0
78.627,0.0,0,0
78.628,0.0,0,0
78.629,0.0,0,0
78.63,0.0,0,0
78.631,0.0,0,0
78.632,0.0,0,0
78.633,0.0,0,0
78.634,0.0,0,0
78.635,0.0,0,0
78.636,0.0,0,0
78.637,0.0,0,0
78.638,0.0,0,0
78.639,0.0,0,0
78.64,0.0,0,0
78.641,0.0,0,0
78.642,0.0,0,0
78.643,0.0,0,0
78.644,0.0,0,0
78.645,0.0,0,0
78.646,0.0,0,0
78.647,0.0,0,0
78.648,0.0,0,0
78.649,0.0,0,0
78.65,0.0,0,0
78.651,0.0,0,0
78.652,0.0,0,0
78.653,0.0,0,0
78.654,0.0,0,0
78.655,0.0,0,0
78.656,0.0,0,0
78.657,0.0,0,0
78.658,0.0,0,0
78.659,0.0,0,0
78.66,0.0,0,0
78.661,0.0,0,0
78.662,0.0,0,0
78.663,0.0,0,0
78.664,0.0,0,0
78.665,0.0,0,0
78.666,0.0,0,0
78.667,0.0,0,0
78.668,0.0,0,0
78.669,0.0,0,0
78.67,0.0,0,0
78.671,0.0,0,0
78.672,0.0,0,0
78.673,0.0,0,0
78.674,0.0,0,0
78.675,0.0,0,0
78.676,0.0,0,0
78.677,0.0,0,0
78.678,0.0,0,0
78.679,0.0,0,0
78.68,0.0,0,0
78.681,0.0,0,0
78.682,0.0,0,0
78.683,0.0,0,0
78.684,0.0,0,0
78.685,0.0,0,0
78.686,0.0,0,0
78.687,0.0,0,0
78.688,0.0,0,0
78.68900000000001,0.0,0,0
78.69,0.0,0,0
78.691,0.0,0,0
78.69200000000001,0.0,0,0
78.693,0.0,0,0
78.694,0.0,0,0
78.69500000000001,0.0,0,0
78.696,0.0,0,0
78.697,0.0,0,0
78.69800000000001,0.0,0,0
78.699,0.0,0,0
78.7,0.0,0,0
78.70100000000001,0.0,1,2
78.702,1.0,0,1
78.703,0.0,1,2
78.70400000000001,1.0,0,1
78.705,0.0,0,1
78.706,0.0,0,1
78.70700000000001,0.0,0,1
78.708,0.0,0,1
78.709,0.0,1,2
78.71000000000001,1.0,0,1
78.711,0.0,0,1
78.712,0.0,1,2
78.71300000000001,1.0,0,1
78.714,0.0,1,2
78.715,1.0,1,2
78.71600000000001,1.0,1,2
78.717,1.0,1,2
78.718,1.0,0,1
78.71900000000001,0.0,1,2
78.72,1.0,0,1
78.721,0.0,2,3
78.72200000000001,2.0,2,3
78.723,2.0,2,3
78.724,2.0,2,3
78.72500000000001,2.0,2,3
78.726,2.0,2,3
78.727,2.0,2,3
78.72800000000001,2.0,2,3
78.729,2.0,2,3
78.73,2.0,2,3
78.731,2.0,2,3
78.732,2.0,2,3
78.733,2.0,2,3
78.734,2.0,2,3
78.735,2.0,2,3
78.736,2.0,2,3
78.737,2.0,0,0
78.738,0.0,0,0
78.739,0.0,0,0
78.74,0.0,0,0
78.741,0.0,0,0
78.742,0.0,0,0
78.743,0.0,0,0
78.744,0.0,0,0
78.745,0.0,0,0
78.746,0.0,0,0
78.747,0.0,0,0
78.748,0.0,0,0
78.749,0.0,0,0
78.75,0.0,0,0
78.751,0.0,0,0
78.752,0.0,0,0
78.753,0.0,0,0
78.754,0.0,0,0
78.755,0.0,0,0
78.756,0.0,0,0
78.757,0.0,0,0
78.758,0.0,0,0
78.759,0.0,0,0
78.76,0.0,0,0
78.761,0.0,0,0
78.762,0.0,0,0
78.763,0.0,0,0
78.764,0.0,0,0
78.765,0.0,0,0
78.766,0.0,0,0
78.767,0.0,0,0
78.768,0.0,0,0
78.769,0.0,0,0
78.77,0.0,0,0
78.771,0.0,0,0
78.772,0.0,0,0
78.773,0.0,0,0
78.774,0.0,0,0
78.775,0.0,0,0
78.776,0.0,0,0
78.777,0.0,0,0
78.778,0.0,0,0
78.779,0.0,0,0
78.78,0.0,0,0
78.781,0.0,0,0
78.782,0.0,0,0
78.783,0.0,0,0
78.784,0.0,0,0
78.785,0.0,0,0
78.786,0.0,0,0
78.787,0.0,0,0
78.788,0.0,0,0
78.789,0.0,0,0
78.79,0.0,0,0
78.791,0.0,0,0
78.792,0.0,0,0
78.793,0.0,0,0
78.794,0.0,0,0
78.795,0.0,0,0
78.796,0.0,0,0
78.797,0.0,0,0
78.798,0.0,0,0
78.799,0.0,0,0
78.8,0.0,0,0
78.801,0.0,0,0
78.802,0.0,0,0
78.803,0.0,0,0
78.804,0.0,0,0
78.805,0.0,0,0
78.806,0.0,0,0
78.807,0.0,0,0
78.808,0.0,0,0
78.809,0.0,0,0
78.81,0.0,0,0
78.811,0.0,0,0
78.812,0.0,0,0
78.813,0.0,0,0
78.81400000000001,0.0,0,0
78.815,0.0,0,0
78.816,0.0,0,0
78.81700000000001,0.0,0,0
78.818,0.0,0,0
78.819,0.0,0,0
78.82000000000001,0.0,0,0
78.821,0.0,0,0
78.822,0.0,0,0
78.82300000000001,0.0,0,0
78.824,0.0,0,0
78.825,0.0,0,0
78.82600000000001,0.0,0,0
78.827,0.0,0,0
78.828,0.0,0,0
78.82900000000001,0.0,0,0
78.83,0.0,0,0
78.831,0.0,0,0
78.83200000000001,0.0,0,0
78.833,0.0,0,0
78.834,0.0,0,0
78.83500000000001,0.0,0,0
78.836,0.0,0,0
78.837,0.0,0,0
78.83800000000001,0.0,0,0
78.839,0.0,0,0
78.84,0.0,0,0
78.84100000000001,0.0,0,0
78.842,0.0,0,0
78.843,0.0,0,0
78.84400000000001,0.0,0,0
78.845,0.0,0,0
78.846,0.0,0,0
78.84700000000001,0.0,0,0
78.848,0.0,0,0
78.849,0.0,1,2
78.85000000000001,1.0,0,1
78.851,0.0,0,0
78.852,0.0,0,0
78.85300000000001,0.0,0,0
78.854,0.0,0,0
78.855,0.0,0,0
78.856,0.0,0,0
78.857,0.0,0,0
78.858,0.0,0,0
78.859,0.0,0,0
78.86,0.0,0,0
78.861,0.0,0,0
78.862,0.0,0,0
78.863,0.0,0,0
78.864,0.0,0,0
78.865,0.0,0,0
78.866,0.0,0,0
78.867,0.0,0,0
78.868,0.0,0,0
78.869,0.0,0,0
78.87,0.0,0,0
78.871,0.0,0,0
78.872,0.0,0,0
78.873,0.0,0,0
78.874,0.0,0,0
78.875,0.0,0,0
78.876,0.0,0,0
78.877,0.0,0,0
78.878,0.0,0,0
78.879,0.0,0,0
78.88,0.0,1,2
78.881,1.0,1,2
78.882,1.0,0,1
78.883,0.0,0,1
78.884,0.0,0,1
78.885,0.0,0,1
78.886,0.0,1,2
78.887,1.0,1,2
78.888,1.0,0,1
78.889,0.0,0,1
78.89,0.0,0,1
78.891,0.0,0,1
78.892,0.0,0,1
78.893,0.0,1,2
78.894,1.0,0,1
78.895,0.0,2,3
78.896,2.0,2,3
78.897,2.0,2,3
78.898,2.0,2,3
78.899,2.0,2,3
78.9,2.0,2,3
78.901,2.0,2,3
78.902,2.0,2,3
78.903,2.0,2,3
78.904,2.0,2,3
78.905,2.0,2,3
78.906,2.0,2,3
78.907,2.0,2,3
78.908,2.0,2,3
78.909,2.0,2,3
78.91,2.0,2,3
78.911,2.0,2,3
78.912,2.0,2,3
78.913,2.0,2,3
78.914,2.0,2,3
78.915,2.0,2,3
78.916,2.0,2,3
78.917,2.0,2,3
78.918,2.0,2,3
78.919,2.0,2,3
78.92,2.0,2,3
78.921,2.0,2,3
78.922,2.0,2,3
78.923,2.0,2,3
78.924,2.0,2,3
78.925,2.0,2,3
78.926,2.0,2,3
78.927,2.0,2,3
78.928,2.0,2,3
78.929,2.0,2,3
78.93,2.0,2,3
78.931,2.0,2,3
78.932,2.0,2,3
78.933,2.0,2,3
78.934,2.0,2,3
78.935,2.0,2,3
78.936,2.0,2,3
78.937,2.0,2,3
78.938,2.0,2,3
78.93900000000001,2.0,2,3
78.94,2.0,2,3
78.941,2.0,2,3
78.94200000000001,2.0,2,3
78.943,2.0,2,3
78.944,2.0,2,3
78.94500000000001,2.0,2,3
78.946,2.0,2,3
78.947,2.0,2,3
78.94800000000001,2.0,2,3
78.949,2.0,2,3
78.95,2.0,2,3
78.95100000000001,2.0,2,3
78.952,2.0,2,3
78.953,2.0,2,3
78.95400000000001,2.0,2,3
78.955,2.0,2,3
78.956,2.0,2,3
78.95700000000001,2.0,2,3
78.958,2.0,2,3
78.959,2.0,2,3
78.96000000000001,2.0,0,0
78.961,0.0,0,0
78.962,0.0,0,0
78.96300000000001,0.0,0,0
78.964,0.0,0,0
78.965,0.0,0,0
78.96600000000001,0.0,0,0
78.967,0.0,0,0
78.968,0.0,0,0
78.96900000000001,0.0,0,0
78.97,0.0,0,0
78.971,0.0,0,0
78.97200000000001,0.0,0,0
78.973,0.0,0,0
78.974,0.0,0,0
78.97500000000001,0.0,0,0
78.976,0.0,0,0
78.977,0.0,0,0
78.97800000000001,0.0,0,0
78.979,0.0,0,0
78.98,0.0,0,0
78.981,0.0,0,0
78.982,0.0,0,0
78.983,0.0,0,0
78.984,0.0,0,0
78.985,0.0,0,0
78.986,0.0,0,0
78.987,0.0,0,0
78.988,0.0,0,0
78.989,0.0,0,0
78.99,0.0,0,0
78.991,0.0,0,0
78.992,0.0,0,0
78.993,0.0,0,0
78.994,0.0,0,0
78.995,0.0,0,0
78.996,0.0,0,0
78.997,0.0,0,0
78.998,0.0,0,0
78.999,0.0,0,0
79.0,0.0,0,0
79.001,0.0,0,0
79.002,0.0,0,0
79.003,0.0,0,0
79.004,0.0,0,0
79.005,0.0,0,0
79.006,0.0,0,0
79.007,0.0,0,0
79.008,0.0,0,0
79.009,0.0,0,0
79.01,0.0,0,0
79.011,0.0,0,0
79.012,0.0,0,0
79.013,0.0,0,0
79.014,0.0,0,0
79.015,0.0,0,0
79.016,0.0,0,0
79.017,0.0,0,0
79.018,0.0,0,0
79.019,0.0,0,0
79.02,0.0,0,0
79.021,0.0,0,0
79.022,0.0,0,0
79.023,0.0,0,0
79.024,0.0,0,0
79.025,0.0,0,0
79.026,0.0,0,0
79.027,0.0,0,0
79.028,0.0,0,0
79.029,0.0,0,0
79.03,0.0,0,0
79.031,0.0,0,0
79.032,0.0,0,0
79.033,0.0,0,0
79.034,0.0,0,0
79.035,0.0,0,0
79.036,0.0,0,0
79.037,0.0,0,0
79.038,0.0,0,0
79.039,0.0,0,0
79.04,0.0,0,0
79.041,0.0,0,0
79.042,0.0,0,0
79.043,0.0,0,0
79.044,0.0,0,0
79.045,0.0,0,0
79.046,0.0,0,0
79.047,0.0,0,0
79.048,0.0,0,0
79.049,0.0,0,0
79.05,0.0,0,0
79.051,0.0,0,0
79.052,0.0,0,0
79.053,0.0,0,0
79.054,0.0,0,0
79.055,0.0,0,0
79.056,0.0,0,0
79.057,0.0,0,0
79.058,0.0,0,0
79.059,0.0,0,0
79.06,0.0,0,0
79.061,0.0,0,0
79.062,0.0,0,0
79.063,0.0,0,0
79.06400000000001,0.0,0,0
79.065,0.0,0,0
79.066,0.0,0,0
79.06700000000001,0.0,0,0
79.068,0.0,0,0
79.069,0.0,0,0
79.07000000000001,0.0,0,0
79.071,0.0,0,0
79.072,0.0,0,0
79.07300000000001,0.0,0,0
79.074,0.0,0,0
79.075,0.0,0,0
79.07600000000001,0.0,0,0
79.077,0.0,0,0
79.078,0.0,0,0
79.07900000000001,0.0,0,0
79.08,0.0,0,0
79.081,0.0,0,0
79.08200000000001,0.0,0,0
79.083,0.0,0,0
79.084,0.0,0,0
79.08500000000001,0.0,0,0
79.086,0.0,0,0
79.087,0.0,0,0
79.08800000000001,0.0,0,0
79.089,0.0,0,0
79.09,0.0,0,0
79.09100000000001,0.0,0,0
79.092,0.0,0,0
79.093,0.0,0,0
79.09400000000001,0.0,0,0
79.095,0.0,0,0
79.096,0.0,0,0
79.09700000000001,0.0,0,0
79.098,0.0,0,0
79.099,0.0,0,0
79.10000000000001,0.0,0,0
79.101,0.0,0,0
79.102,0.0,0,0
79.10300000000001,0.0,0,0
79.104,0.0,0,0
79.105,0.0,0,0
79.106,0.0,0,0
79.107,0.0,0,0
79.108,0.0,0,0
79.109,0.0,0,0
79.11,0.0,0,0
79.111,0.0,0,0
79.112,0.0,0,0
79.113,0.0,0,0
79.114,0.0,0,0
79.115,0.0,0,0
79.116,0.0,0,0
79.117,0.0,0,0
79.118,0.0,0,0
79.119,0.0,0,0
79.12,0.0,0,0
79.121,0.0,0,0
79.122,0.0,0,0
79.123,0.0,0,0
79.124,0.0,0,0
79.125,0.0,0,0
79.126,0.0,0,0
79.127,0.0,0,0
79.128,0.0,0,0
79.129,0.0,0,0
79.13,0.0,0,0
79.131,0.0,0,0
79.132,0.0,0,0
79.133,0.0,0,0
79.134,0.0,0,0
79.135,0.0,0,0
79.136,0.0,0,0
79.137,0.0,0,0
79.138,0.0,0,0
79.139,0.0,0,0
79.14,0.0,0,0
79.141,0.0,0,0
79.142,0.0,0,0
79.143,0.0,0,0
79.144,0.0,0,0
79.145,0.0,0,0
79.146,0.0,0,0
79.147,0.0,0,0
79.148,0.0,0,0
79.149,0.0,0,0
79.15,0.0,0,0
79.151,0.0,0,0
79.152,0.0,0,0
79.153,0.0,0,0
79.154,0.0,0,0
79.155,0.0,0,0
79.156,0.0,0,0
79.157,0.0,0,0
79.158,0.0,0,0
79.159,0.0,0,0
79.16,0.0,0,0
79.161,0.0,0,0
79.162,0.0,0,0
79.163,0.0,0,0
79.164,0.0,0,0
79.165,0.0,0,0
79.166,0.0,0,0
79.167,0.0,0,0
79.168,0.0,0,0
79.169,0.0,0,0
79.17,0.0,0,0
79.171,0.0,0,0
79.172,0.0,0,0
79.173,0.0,0,0
79.174,0.0,0,0
79.175,0.0,0,0
79.176,0.0,0,0
79.177,0.0,0,0
79.178,0.0,0,0
79.179,0.0,0,0
79.18,0.0,0,0
79.181,0.0,0,0
79.182,0.0,0,0
79.183,0.0,0,0
79.184,0.0,0,0
79.185,0.0,0,0
79.186,0.0,0,0
79.187,0.0,0,0
79.188,0.0,0,0
79.18900000000001,0.0,0,0
79.19,0.0,0,0
79.191,0.0,0,0
79.19200000000001,0.0,0,0
79.193,0.0,0,0
79.194,0.0,0,0
79.19500000000001,0.0,0,0
79.196,0.0,0,0
79.197,0.0,0,0
79.19800000000001,0.0,0,0
79.199,0.0,0,0
79.2,0.0,0,0
79.20100000000001,0.0,0,0
79.202,0.0,0,0
79.203,0.0,0,0
79.20400000000001,0.0,0,0
79.205,0.0,0,0
79.206,0.0,0,0
79.20700000000001,0.0,0,0
79.208,0.0,0,0
79.209,0.0,0,0
79.21000000000001,0.0,0,0
79.211,0.0,0,0
79.212,0.0,0,0
79.21300000000001,0.0,0,0
79.214,0.0,0,0
79.215,0.0,0,0
79.21600000000001,0.0,0,0
79.217,0.0,0,0
79.218,0.0,0,0
79.21900000000001,0.0,0,0
79.22,0.0,0,0
79.221,0.0,0,0
79.22200000000001,0.0,0,0
79.223,0.0,0,0
79.224,0.0,0,0
79.22500000000001,0.0,0,0
79.226,0.0,0,0
79.227,0.0,0,0
79.22800000000001,0.0,0,0
79.229,0.0,0,0
79.23,0.0,0,0
79.23100000000001,0.0,0,0
79.232,0.0,0,0
79.233,0.0,0,0
79.234,0.0,1,2
79.235,1.0,0,1
79.236,0.0,0,1
79.237,0.0,0,0
79.238,0.0,0,0
79.239,0.0,0,0
79.24,0.0,0,0
79.241,0.0,0,0
79.242,0.0,0,0
79.243,0.0,0,0
79.244,0.0,0,0
79.245,0.0,0,0
79.246,0.0,0,0
79.247,0.0,0,0
79.248,0.0,0,0
79.249,0.0,0,0
79.25,0.0,0,0
79.251,0.0,0,0
79.252,0.0,0,0
79.253,0.0,1,2
79.254,1.0,0,1
79.255,0.0,1,2
79.256,1.0,0,1
79.257,0.0,0,1
79.258,0.0,0,1
79.259,0.0,2,3
79.26,2.0,2,3
79.261,2.0,2,3
79.262,2.0,2,3
79.263,2.0,2,3
79.264,2.0,2,3
79.265,2.0,2,3
79.266,2.0,2,3
79.267,2.0,2,3
79.268,2.0,2,3
79.269,2.0,2,3
79.27,2.0,2,3
79.271,2.0,2,3
79.272,2.0,2,3
79.273,2.0,2,3
79.274,2.0,2,3
79.275,2.0,2,3
79.276,2.0,2,3
79.277,2.0,2,3
79.278,2.0,2,3
79.279,2.0,2,3
79.28,2.0,2,3
79.281,2.0,2,3
79.282,2.0,2,3
79.283,2.0,2,3
79.284,2.0,2,3
79.285,2.0,2,3
79.286,2.0,2,3
79.287,2.0,2,3
79.288,2.0,2,3
79.289,2.0,2,3
79.29,2.0,2,3
79.291,2.0,2,3
79.292,2.0,2,3
79.293,2.0,2,3
79.294,2.0,2,3
79.295,2.0,2,3
79.296,2.0,2,3
79.297,2.0,2,3
79.298,2.0,2,3
79.299,2.0,2,3
79.3,2.0,2,3
79.301,2.0,2,3
79.302,2.0,2,3
79.303,2.0,2,3
79.304,2.0,2,3
79.305,2.0,2,3
79.306,2.0,2,3
79.307,2.0,2,3
79.308,2.0,2,3
79.309,2.0,2,3
79.31,2.0,2,3
79.311,2.0,2,3
79.312,2.0,2,3
79.313,2.0,2,3
79.31400000000001,2.0,2,3
79.315,2.0,2,3
79.316,2.0,2,3
79.31700000000001,2.0,2,3
79.318,2.0,2,3
79.319,2.0,0,0
79.32000000000001,0.0,0,0
79.321,0.0,0,0
79.322,0.0,0,0
79.32300000000001,0.0,0,0
79.324,0.0,0,0
79.325,0.0,0,0
79.32600000000001,0.0,0,0
79.327,0.0,0,0
79.328,0.0,0,0
79.32900000000001,0.0,0,0
79.33,0.0,0,0
79.331,0.0,0,0
79.33200000000001,0.0,0,0
79.333,0.0,0,0
79.334,0.0,0,0
79.33500000000001,0.0,0,0
79.336,0.0,0,0
79.337,0.0,0,0
79.33800000000001,0.0,0,0
79.339,0.0,0,0
79.34,0.0,0,0
79.34100000000001,0.0,0,0
79.342,0.0,0,0
79.343,0.0,0,0
79.34400000000001,0.0,0,0
79.345,0.0,0,0
79.346,0.0,0,0
79.34700000000001,0.0,0,0
79.348,0.0,0,0
79.349,0.0,0,0
79.35000000000001,0.0,0,0
79.351,0.0,0,0
79.352,0.0,0,0
79.35300000000001,0.0,0,0
79.354,0.0,0,0
79.355,0.0,0,0
79.35600000000001,0.0,0,0
79.357,0.0,0,0
79.358,0.0,0,0
79.359,0.0,0,0
79.36,0.0,0,0
79.361,0.0,0,0
79.362,0.0,0,0
79.363,0.0,0,0
79.364,0.0,0,0
79.365,0.0,0,0
79.366,0.0,0,0
79.367,0.0,0,0
79.368,0.0,0,0
79.369,0.0,0,0
79.37,0.0,0,0
79.371,0.0,0,0
79.372,0.0,0,0
79.373,0.0,0,0
79.374,0.0,0,0
79.375,0.0,0,0
79.376,0.0,0,0
79.377,0.0,0,0
79.378,0.0,0,0
79.379,0.0,0,0
79.38,0.0,0,0
79.381,0.0,0,0
79.382,0.0,0,0
79.383,0.0,0,0
79.384,0.0,0,0
79.385,0.0,0,0
79.386,0.0,0,0
79.387,0.0,0,0
79.388,0.0,0,0
79.389,0.0,0,0
79.39,0.0,0,0
79.391,0.0,0,0
79.392,0.0,0,0
79.393,0.0,0,0
79.394,0.0,0,0
79.395,0.0,0,0
79.396,0.0,0,0
79.397,0.0,0,0
79.398,0.0,0,0
79.399,0.0,0,0
79.4,0.0,0,0
79.401,0.0,0,0
79.402,0.0,0,0
79.403,0.0,0,0
79.404,0.0,0,0
79.405,0.0,0,0
79.406,0.0,0,0
79.407,0.0,0,0
79.408,0.0,0,0
79.409,0.0,0,0
79.41,0.0,0,0
79.411,0.0,0,0
79.412,0.0,0,0
79.413,0.0,0,0
79.414,0.0,0,0
79.415,0.0,0,0
79.416,0.0,0,0
79.417,0.0,0,0
79.418,0.0,0,0
79.419,0.0,0,0
79.42,0.0,0,0
79.421,0.0,0,0
79.422,0.0,0,0
79.423,0.0,0,0
79.424,0.0,0,0
79.425,0.0,0,0
79.426,0.0,0,0
79.427,0.0,0,0
79.428,0.0,0,0
79.429,0.0,0,0
79.43,0.0,0,0
79.431,0.0,0,0
79.432,0.0,0,0
79.433,0.0,0,0
79.434,0.0,0,0
79.435,0.0,0,0
79.436,0.0,0,0
79.437,0.0,0,0
79.438,0.0,0,0
79.43900000000001,0.0,0,0
79.44,0.0,0,0
79.441,0.0,0,0
79.44200000000001,0.0,0,0
79.443,0.0,0,0
79.444,0.0,0,0
79.44500000000001,0.0,0,0
79.446,0.0,0,0
79.447,0.0,0,0
79.44800000000001,0.0,0,0
79.449,0.0,0,0
79.45,0.0,0,0
79.45100000000001,0.0,0,0
79.452,0.0,0,0
79.453,0.0,0,0
79.45400000000001,0.0,0,0
